order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2017-160983,10/29/2017,GB-14530,Corporate,Office Supplies,Paper,46.96,8,225.408
US-2016-114622,4/10/2016,JR-16210,Corporate,Office Supplies,Binders,8.904,2,-65.296
CA-2017-150959,11/11/2017,TD-20995,Consumer,Office Supplies,Labels,10.44,5,3.393
CA-2017-150959,11/11/2017,TD-20995,Consumer,Office Supplies,Binders,18.336,4,-32.088
CA-2017-132353,9/15/2017,DB-13060,Consumer,Technology,Phones,323.976,3,202.485
CA-2016-130477,4/8/2016,LC-17140,Consumer,Office Supplies,Paper,20.04,3,9.6192
CA-2016-130477,4/8/2016,LC-17140,Consumer,Office Supplies,Storage,64.96,2,2.5984
CA-2016-130477,4/8/2016,LC-17140,Consumer,Office Supplies,Paper,12.96,2,6.2208
CA-2017-143259,12/30/2017,PO-18865,Consumer,Furniture,Bookcases,323.136,4,12.1176
CA-2017-143259,12/30/2017,PO-18865,Consumer,Technology,Phones,90.93,7,2.7279
CA-2017-143259,12/30/2017,PO-18865,Consumer,Office Supplies,Binders,52.776,3,19.791
CA-2017-137596,9/2/2017,BE-11335,Home Office,Technology,Phones,1199.8,4,323.946
CA-2017-137596,9/2/2017,BE-11335,Home Office,Technology,Accessories,1928.78,7,8.293.754
CA-2017-137596,9/2/2017,BE-11335,Home Office,Office Supplies,Storage,352.38,2,810.474
CA-2015-133627,5/31/2015,SC-20050,Home Office,Furniture,Furnishings,22.2,6,9.102
CA-2017-102519,11/27/2017,BM-11650,Corporate,Furniture,Furnishings,46.94,1,192.454
CA-2017-102519,11/27/2017,BM-11650,Corporate,Technology,Accessories,143.73,9,560.547
US-2014-141215,6/15/2014,KL-16555,Corporate,Furniture,Tables,99.918,2,-185.562
US-2014-141215,6/15/2014,KL-16555,Corporate,Furniture,Chairs,797.944,4,-56.996
US-2014-141215,6/15/2014,KL-16555,Corporate,Office Supplies,Binders,8.568,3,-145.656
CA-2016-165218,3/5/2016,RW-19630,Corporate,Office Supplies,Envelopes,149.352,3,504.063
CA-2016-165218,3/5/2016,RW-19630,Corporate,Office Supplies,Storage,12.992,1,-812
CA-2014-138296,12/5/2014,RC-19825,Consumer,Office Supplies,Storage,24.56,2,6.8768
CA-2015-111164,4/11/2015,SE-20110,Consumer,Technology,Accessories,85.14,3,349.074
CA-2015-111164,4/11/2015,SE-20110,Consumer,Technology,Phones,21.99,1,10.5552
CA-2015-111164,4/11/2015,SE-20110,Consumer,Office Supplies,Appliances,406.6,5,113.848
CA-2016-149797,9/15/2016,AH-10075,Corporate,Office Supplies,Binders,841.568,2,2.945.488
CA-2014-132962,9/13/2014,JM-15535,Consumer,Office Supplies,Paper,15.552,3,5.4432
CA-2014-132962,9/13/2014,JM-15535,Consumer,Technology,Accessories,252,5,53.55
CA-2015-115091,10/5/2015,JJ-15760,Home Office,Office Supplies,Art,46.2,4,12.936
CA-2015-115091,10/5/2015,JJ-15760,Home Office,Office Supplies,Appliances,28.84,2,9.5172
CA-2017-144932,4/14/2017,AB-10165,Consumer,Office Supplies,Art,14.592,3,2.5536
CA-2017-144932,4/14/2017,AB-10165,Consumer,Office Supplies,Art,89.856,3,213.408
CA-2017-144932,4/14/2017,AB-10165,Consumer,Office Supplies,Paper,13.872,3,5.0286
CA-2017-114216,9/2/2017,RK-19300,Consumer,Office Supplies,Paper,12.192,3,4.1148
CA-2016-140081,6/20/2016,CG-12040,Home Office,Office Supplies,Paper,45.056,8,152.064
CA-2016-140081,6/20/2016,CG-12040,Home Office,Office Supplies,Binders,29.718,6,-217.932
CA-2016-140081,6/20/2016,CG-12040,Home Office,Office Supplies,Paper,15.552,3,5.4432
CA-2016-140081,6/20/2016,CG-12040,Home Office,Office Supplies,Appliances,447.696,2,335.772
US-2017-111745,11/5/2017,RA-19885,Corporate,Technology,Accessories,159.99,1,543.966
CA-2015-148250,12/13/2015,RP-19270,Corporate,Office Supplies,Paper,12.96,2,6.2208
CA-2015-148250,12/13/2015,RP-19270,Corporate,Office Supplies,Appliances,134.48,4,349.648
CA-2016-105760,6/19/2016,KC-16255,Corporate,Office Supplies,Paper,17.12,2,8.0464
CA-2016-142958,12/13/2016,RW-19630,Corporate,Office Supplies,Binders,6.096,2,2.2098
CA-2016-142958,12/13/2016,RW-19630,Corporate,Furniture,Tables,1.114.272,4,417.852
CA-2015-120880,5/29/2015,JL-15850,Consumer,Office Supplies,Paper,32.4,5,15.552
CA-2015-120880,5/29/2015,JL-15850,Consumer,Office Supplies,Storage,540.57,3,1.405.482
CA-2015-120880,5/29/2015,JL-15850,Consumer,Office Supplies,Binders,167.76,5,62.91
US-2015-140200,7/26/2015,CA-12775,Consumer,Furniture,Tables,393.165,3,-2.044.458
US-2017-110576,11/28/2017,RB-19795,Home Office,Furniture,Furnishings,516.488,7,-129.122
US-2017-110576,11/28/2017,RB-19795,Home Office,Furniture,Furnishings,1.007.232,6,755.424
US-2017-110576,11/28/2017,RB-19795,Home Office,Furniture,Tables,2065.32,12,-619.596
US-2017-110576,11/28/2017,RB-19795,Home Office,Office Supplies,Paper,15.552,3,5.4432
US-2017-110576,11/28/2017,RB-19795,Home Office,Office Supplies,Paper,25.344,6,7.92
CA-2017-131156,4/3/2017,KH-16360,Consumer,Furniture,Furnishings,25.472,4,7.6416
CA-2017-136539,12/28/2017,GH-14665,Consumer,Office Supplies,Art,27.168,2,2.7168
CA-2017-136539,12/28/2017,GH-14665,Consumer,Furniture,Bookcases,788.528,2,-11.596
CA-2017-119305,11/30/2017,SW-20275,Consumer,Office Supplies,Storage,173.8,5,43.45
CA-2017-102414,5/15/2017,JA-15970,Consumer,Technology,Phones,29.592,1,2.5893
CA-2017-102414,5/15/2017,JA-15970,Consumer,Office Supplies,Binders,4.752,2,-3.168
CA-2017-102414,5/15/2017,JA-15970,Consumer,Office Supplies,Paper,15.552,3,5.6376
CA-2015-112571,9/22/2015,DL-12925,Consumer,Furniture,Furnishings,204.6,2,53.196
CA-2017-152142,11/14/2017,LW-16990,Corporate,Furniture,Chairs,321.568,2,281.372
CA-2015-160059,11/27/2015,TB-21190,Home Office,Office Supplies,Binders,6.24,2,3.0576
CA-2016-120859,9/1/2016,CV-12805,Corporate,Office Supplies,Envelopes,21.88,2,10.94
CA-2014-127488,9/22/2014,MS-17365,Consumer,Office Supplies,Labels,4.608,2,1.6704
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Labels,9.82,2,4.8118
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Art,35.97,3,9.7119
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Paper,12.96,2,6.2208
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Paper,191.6,4,91.968
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Labels,8.64,3,4.2336
CA-2017-135279,4/9/2017,BS-11800,Home Office,Office Supplies,Storage,501.81,3,0
CA-2014-115791,1/16/2014,DL-13315,Consumer,Furniture,Furnishings,127.104,6,285.984
CA-2014-115791,1/16/2014,DL-13315,Consumer,Technology,Phones,124.2,3,-31.05
CA-2014-115791,1/16/2014,DL-13315,Consumer,Office Supplies,Binders,18.588,2,-136.312
CA-2014-115791,1/16/2014,DL-13315,Consumer,Office Supplies,Labels,30.072,3,10.1493
US-2017-103247,10/5/2017,PO-19195,Home Office,Technology,Phones,160.93,7,3.2186
US-2017-103247,10/5/2017,PO-19195,Home Office,Office Supplies,Binders,75.792,3,255.798
US-2017-100209,7/9/2017,TD-20995,Consumer,Office Supplies,Binders,01.08,2,-792
CA-2017-159366,1/7/2017,BW-11110,Corporate,Technology,Machines,3.059.982,2,679.996
CA-2016-145499,5/30/2016,RW-19690,Consumer,Office Supplies,Binders,3.282,2,-26.256
CA-2015-157035,12/9/2015,KB-16600,Corporate,Office Supplies,Paper,34.02,3,166.698
CA-2016-144939,10/3/2016,EB-13870,Consumer,Furniture,Chairs,599.292,6,932.232
CA-2014-163419,11/11/2014,TZ-21580,Consumer,Office Supplies,Art,3.392,1,8.056
CA-2014-163419,11/11/2014,TZ-21580,Consumer,Technology,Phones,559.984,2,559.984
CA-2014-163419,11/11/2014,TZ-21580,Consumer,Furniture,Chairs,603.92,5,75.49
CA-2017-100314,9/29/2017,AS-10630,Home Office,Office Supplies,Labels,7.968,2,2.5896
CA-2017-100314,9/29/2017,AS-10630,Home Office,Office Supplies,Envelopes,27.968,4,9.4392
CA-2017-100314,9/29/2017,AS-10630,Home Office,Technology,Machines,336.51,3,44.868
CA-2015-146829,3/10/2015,TS-21340,Consumer,Office Supplies,Binders,1.112,2,-18.904
CA-2017-167899,5/21/2017,JG-15805,Corporate,Furniture,Furnishings,520.05,5,72.807
CA-2017-167899,5/21/2017,JG-15805,Corporate,Office Supplies,Art,17.97,3,5.2113
CA-2015-153549,3/29/2015,SL-20155,Home Office,Furniture,Chairs,1166.92,5,1.312.785
CA-2016-110023,9/9/2016,TS-21610,Consumer,Office Supplies,Binders,14.624,2,5.484
CA-2016-105585,8/26/2016,RF-19735,Consumer,Office Supplies,Fasteners,10.23,3,4.9104
CA-2016-105585,8/26/2016,RF-19735,Consumer,Office Supplies,Paper,154.9,5,69.705
CA-2014-117639,5/21/2014,MW-18235,Corporate,Office Supplies,Binders,2715.93,7,12.764.871
CA-2014-117639,5/21/2014,MW-18235,Corporate,Technology,Phones,617.97,3,1.730.316
CA-2015-162537,10/28/2015,RD-19585,Consumer,Office Supplies,Envelopes,10.67,1,4.9082
CA-2015-162537,10/28/2015,RD-19585,Consumer,Office Supplies,Storage,36.63,3,9.8901
CA-2015-162537,10/28/2015,RD-19585,Consumer,Furniture,Furnishings,24.1,5,9.158
CA-2015-162537,10/28/2015,RD-19585,Consumer,Furniture,Furnishings,33.11,7,12.9129
CA-2016-155488,11/13/2016,FM-14290,Home Office,Office Supplies,Art,44.02,2,11.4452
CA-2015-124891,7/31/2015,RH-19495,Consumer,Technology,Accessories,2309.65,7,7.621.845
CA-2015-124891,7/31/2015,RH-19495,Consumer,Furniture,Tables,1.090.782,7,-2.908.752
CA-2015-124891,7/31/2015,RH-19495,Consumer,Office Supplies,Paper,19.44,3,9.3312
CA-2015-126445,8/27/2015,RA-19945,Consumer,Office Supplies,Storage,484.65,3,920.835
CA-2015-111199,11/13/2015,JK-15730,Consumer,Office Supplies,Paper,115.296,3,403.536
CA-2015-105312,11/6/2015,MT-17815,Consumer,Office Supplies,Envelopes,07.08,3,2.478
CA-2015-105312,11/6/2015,MT-17815,Consumer,Office Supplies,Binders,4.401,3,-35.208
US-2017-106705,12/26/2017,PO-18850,Consumer,Office Supplies,Paper,44.75,5,20.585
CA-2017-135034,8/1/2017,AT-10735,Consumer,Technology,Phones,95.984,2,5.999
CA-2014-158540,11/24/2014,VG-21790,Consumer,Furniture,Furnishings,151.72,4,273.096
CA-2017-118437,6/17/2017,PF-19165,Consumer,Furniture,Furnishings,155.25,3,46.575
CA-2017-118437,6/17/2017,PF-19165,Consumer,Office Supplies,Storage,14.03,1,4.0687
US-2015-126214,12/21/2015,JS-15880,Consumer,Furniture,Tables,1618.37,13,3.560.414
US-2015-126214,12/21/2015,JS-15880,Consumer,Technology,Accessories,99.6,1,36.852
CA-2015-133025,9/17/2015,MO-17800,Home Office,Office Supplies,Paper,32.4,5,15.552
CA-2015-108665,7/6/2015,KM-16225,Corporate,Furniture,Furnishings,13.96,2,6.7008
CA-2015-108665,7/6/2015,KM-16225,Corporate,Furniture,Furnishings,155.82,3,638.862
CA-2015-108665,7/6/2015,KM-16225,Corporate,Technology,Phones,124.95,5,2.499
CA-2015-108665,7/6/2015,KM-16225,Corporate,Office Supplies,Storage,601.65,5,156.429
CA-2015-124450,4/27/2015,GT-14710,Consumer,Office Supplies,Art,22.74,3,8.8686
CA-2015-124450,4/27/2015,GT-14710,Consumer,Furniture,Chairs,1267.53,3,3.168.825
CA-2015-124450,4/27/2015,GT-14710,Consumer,Technology,Machines,1379.92,8,6.485.624
CA-2015-167269,6/16/2015,PB-19150,Consumer,Office Supplies,Envelopes,6.208,2,2.1728
CA-2017-106964,12/17/2017,HR-14770,Home Office,Office Supplies,Binders,11.808,2,4.2804
CA-2016-126529,1/11/2016,DE-13255,Home Office,Office Supplies,Paper,15.552,3,5.4432
CA-2016-126529,1/11/2016,DE-13255,Home Office,Office Supplies,Paper,63.312,3,205.764
CA-2016-126529,1/11/2016,DE-13255,Home Office,Technology,Phones,15.588,2,-98.724
CA-2014-163552,7/11/2014,LA-16780,Corporate,Office Supplies,Paper,177.2,5,83.284
CA-2014-163552,7/11/2014,LA-16780,Corporate,Technology,Phones,197.97,3,574.113
CA-2014-163552,7/11/2014,LA-16780,Corporate,Furniture,Chairs,854.94,3,213.735
CA-2014-163552,7/11/2014,LA-16780,Corporate,Furniture,Furnishings,124.11,9,521.262
CA-2014-163552,7/11/2014,LA-16780,Corporate,Office Supplies,Labels,14.4,5,7.056
CA-2016-109820,11/20/2016,AG-10390,Consumer,Office Supplies,Paper,15.696,3,5.1012
CA-2016-109820,11/20/2016,AG-10390,Consumer,Office Supplies,Binders,2.628,2,-19.272
CA-2016-109820,11/20/2016,AG-10390,Consumer,Office Supplies,Binders,14.427,3,-105.798
CA-2016-113061,4/22/2016,EL-13735,Home Office,Furniture,Furnishings,86.62,2,8.662
CA-2015-127418,6/13/2015,JJ-15445,Consumer,Office Supplies,Binders,36.624,3,13.734
CA-2017-121818,11/20/2017,JH-15430,Consumer,Office Supplies,Art,23.968,7,2.6964
CA-2017-121818,11/20/2017,JH-15430,Consumer,Office Supplies,Art,28.728,3,1.7955
CA-2016-127670,3/20/2016,RD-19660,Home Office,Furniture,Tables,697.16,4,1.464.036
CA-2016-102981,9/6/2016,MO-17500,Consumer,Technology,Accessories,31.86,2,11.151
CA-2016-102981,9/6/2016,MO-17500,Consumer,Furniture,Bookcases,722.352,3,90.294
CA-2017-115651,7/9/2017,NS-18640,Corporate,Office Supplies,Art,8.84,5,2.9835
CA-2017-115651,7/9/2017,NS-18640,Corporate,Office Supplies,Appliances,58.464,9,-146.16
CA-2017-152702,10/12/2017,SN-20710,Home Office,Furniture,Chairs,254.604,14,-18.186
CA-2016-169103,3/8/2016,ZC-21910,Consumer,Technology,Phones,1363.96,5,852.475
CA-2016-169103,3/8/2016,ZC-21910,Consumer,Furniture,Furnishings,102.36,3,-38.385
CA-2014-139192,5/27/2014,LC-16885,Consumer,Technology,Phones,1.113.504,12,1.252.692
CA-2014-139192,5/27/2014,LC-16885,Consumer,Technology,Accessories,99.99,1,379.962
US-2015-153500,7/3/2015,DG-13300,Corporate,Furniture,Furnishings,168.464,2,-294.812
US-2015-153500,7/3/2015,DG-13300,Corporate,Office Supplies,Paper,6.72,2,2.436
US-2015-153500,7/3/2015,DG-13300,Corporate,Furniture,Furnishings,282.888,9,565.776
CA-2015-110667,4/4/2015,NF-18595,Home Office,Office Supplies,Art,11.16,2,4.3524
CA-2015-110667,4/4/2015,NF-18595,Home Office,Furniture,Furnishings,108.4,2,22.764
CA-2015-110667,4/4/2015,NF-18595,Home Office,Office Supplies,Binders,82.344,3,277.911
CA-2015-110667,4/4/2015,NF-18595,Home Office,Office Supplies,Binders,9.088,4,3.2944
CA-2017-167150,12/10/2017,BP-11185,Corporate,Office Supplies,Binders,19.936,4,7.2268
CA-2017-167150,12/10/2017,BP-11185,Corporate,Office Supplies,Binders,65.568,2,229.488
CA-2016-105284,11/24/2016,MG-17650,Home Office,Office Supplies,Fasteners,4.416,3,1.6008
US-2015-125374,3/23/2015,JD-16060,Consumer,Furniture,Chairs,107.772,2,-292.524
CA-2015-161263,4/16/2015,TS-21160,Corporate,Office Supplies,Appliances,45.216,3,4.5216
CA-2015-161263,4/16/2015,TS-21160,Corporate,Office Supplies,Fasteners,10.416,7,-22.134
CA-2015-161263,4/16/2015,TS-21160,Corporate,Office Supplies,Art,7.872,3,1.2792
CA-2015-161263,4/16/2015,TS-21160,Corporate,Technology,Phones,118.782,3,-277.158
CA-2015-161263,4/16/2015,TS-21160,Corporate,Office Supplies,Fasteners,1.448,1,2.353
CA-2015-161263,4/16/2015,TS-21160,Corporate,Office Supplies,Binders,55.47,5,-46.225
CA-2016-157686,10/1/2016,BD-11620,Consumer,Furniture,Chairs,194.848,4,12.178
US-2017-139955,9/28/2017,CM-12160,Consumer,Office Supplies,Supplies,1.744,1,-3.488
US-2015-150161,7/25/2015,RB-19795,Home Office,Office Supplies,Binders,25.176,4,-184.624
CA-2015-144652,11/20/2015,SN-20560,Home Office,Office Supplies,Art,19.46,7,5.0596
CA-2016-152814,4/28/2016,EH-14005,Home Office,Office Supplies,Paper,29.472,3,9.9468
CA-2017-106943,11/14/2017,FO-14305,Consumer,Office Supplies,Binders,8.64,2,3.024
CA-2016-134348,11/12/2016,MS-17710,Consumer,Office Supplies,Binders,6.27,5,-4.598
CA-2016-134348,11/12/2016,MS-17710,Consumer,Office Supplies,Binders,4.368,7,-33.488
CA-2016-134348,11/12/2016,MS-17710,Consumer,Technology,Accessories,31.984,2,1.999
CA-2016-161781,9/29/2016,CC-12100,Home Office,Office Supplies,Art,40.88,7,10.6288
CA-2017-132521,9/23/2017,DW-13540,Consumer,Office Supplies,Appliances,119.96,2,335.888
CA-2017-132521,9/23/2017,DW-13540,Consumer,Office Supplies,Storage,31.44,3,8.4888
CA-2017-132521,9/23/2017,DW-13540,Consumer,Office Supplies,Binders,6.88,1,2.322
CA-2015-110016,11/29/2015,BT-11395,Corporate,Office Supplies,Paper,19.92,4,9.3624
CA-2015-110016,11/29/2015,BT-11395,Corporate,Furniture,Chairs,1106.91,9,1.217.601
US-2016-143819,3/1/2016,KD-16270,Consumer,Furniture,Tables,836.592,8,-2.649.208
US-2016-143819,3/1/2016,KD-16270,Consumer,Office Supplies,Paper,26.38,1,12.1348
US-2016-143819,3/1/2016,KD-16270,Consumer,Office Supplies,Storage,362.92,2,1.052.468
US-2016-143819,3/1/2016,KD-16270,Consumer,Technology,Machines,4899.93,7,24.009.657
CA-2016-167584,8/12/2016,LC-16870,Consumer,Office Supplies,Paper,6.48,1,3.1104
CA-2016-166163,8/15/2016,CY-12745,Corporate,Technology,Phones,71.976,3,7.1976
CA-2016-166163,8/15/2016,CY-12745,Corporate,Office Supplies,Labels,3.15,1,1.512
CA-2017-158407,6/4/2017,LW-16990,Corporate,Furniture,Furnishings,31.984,2,1.999
CA-2017-158407,6/4/2017,LW-16990,Corporate,Technology,Phones,71.984,2,251.944
CA-2015-143490,12/6/2015,NP-18325,Consumer,Office Supplies,Art,120.15,9,33.642
CA-2015-143490,12/6/2015,NP-18325,Consumer,Technology,Phones,219.184,2,191.786
CA-2015-165085,12/27/2015,BT-11485,Home Office,Office Supplies,Paper,28.9,5,14.161
CA-2015-165085,12/27/2015,BT-11485,Home Office,Office Supplies,Appliances,355.96,2,1.032.284
CA-2017-160423,1/21/2017,PS-19045,Home Office,Office Supplies,Storage,348.208,7,304.682
CA-2017-160423,1/21/2017,PS-19045,Home Office,Office Supplies,Binders,35.784,7,-286.272
CA-2014-159338,6/25/2014,NS-18640,Corporate,Furniture,Tables,447.84,5,11.196
CA-2016-107216,6/14/2016,PV-18985,Home Office,Office Supplies,Art,07.04,4,2.0416
CA-2016-107216,6/14/2016,PV-18985,Home Office,Furniture,Furnishings,8.73,3,4.1031
CA-2016-107216,6/14/2016,PV-18985,Home Office,Technology,Accessories,29.29,1,9.6657
CA-2016-107216,6/14/2016,PV-18985,Home Office,Office Supplies,Art,8.64,3,2.5056
US-2017-145863,4/21/2017,RP-19390,Consumer,Office Supplies,Binders,2.694,3,-47.145
US-2017-145863,4/21/2017,RP-19390,Consumer,Office Supplies,Binders,2.934,3,-49.878
CA-2016-112340,10/21/2016,NM-18520,Consumer,Office Supplies,Paper,22.92,3,11.2308
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Storage,100.704,6,-163.644
US-2016-110156,11/19/2016,EH-13945,Consumer,Furniture,Furnishings,2.328,2,-7.566
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Binders,10.78,5,-17.248
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Fasteners,58.368,12,21.888
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Envelopes,40.968,3,138.267
US-2016-110156,11/19/2016,EH-13945,Consumer,Technology,Phones,71.96,5,25.186
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Paper,10.368,2,3.6288
US-2016-110156,11/19/2016,EH-13945,Consumer,Office Supplies,Binders,1.192,2,-20.264
CA-2017-140585,12/18/2017,RA-19915,Consumer,Office Supplies,Binders,46.672,2,163.352
CA-2017-140585,12/18/2017,RA-19915,Consumer,Furniture,Bookcases,119.833,1,-126.882
CA-2017-140585,12/18/2017,RA-19915,Consumer,Technology,Accessories,119.98,2,575.904
CA-2016-144855,7/22/2016,DL-13495,Corporate,Office Supplies,Labels,6.3,2,3.024
CA-2015-142755,9/4/2015,CS-12355,Consumer,Office Supplies,Paper,279.9,5,137.151
CA-2015-142755,9/4/2015,CS-12355,Consumer,Technology,Accessories,619.95,5,111.591
CA-2015-142755,9/4/2015,CS-12355,Consumer,Office Supplies,Paper,4.36,2,2.0492
CA-2015-142755,9/4/2015,CS-12355,Consumer,Office Supplies,Envelopes,15.28,2,7.4872
US-2014-147627,1/20/2014,HL-15040,Consumer,Technology,Phones,699.93,7,1.819.818
US-2014-147627,1/20/2014,HL-15040,Consumer,Office Supplies,Art,22.96,7,6.6584
US-2014-147627,1/20/2014,HL-15040,Consumer,Furniture,Furnishings,38.6,4,11.58
US-2014-147627,1/20/2014,HL-15040,Consumer,Office Supplies,Art,6.63,3,1.7901
US-2014-147627,1/20/2014,HL-15040,Consumer,Office Supplies,Envelopes,23.34,3,10.9698
US-2014-147627,1/20/2014,HL-15040,Consumer,Furniture,Chairs,1067.94,3,2.242.674
CA-2015-105970,3/2/2015,PA-19060,Home Office,Office Supplies,Art,10.16,1,2.6416
CA-2015-105970,3/2/2015,PA-19060,Home Office,Office Supplies,Envelopes,101.88,6,50.94
CA-2016-112102,4/12/2016,BD-11605,Consumer,Furniture,Tables,343.92,4,756.624
CA-2016-112102,4/12/2016,BD-11605,Consumer,Office Supplies,Paper,40.99,1,200.851
CA-2016-112102,4/12/2016,BD-11605,Consumer,Office Supplies,Envelopes,63.9,5,28.755
US-2016-114776,12/6/2016,GG-14650,Corporate,Office Supplies,Paper,19.44,3,9.3312
US-2016-134908,6/5/2016,JS-15940,Home Office,Office Supplies,Storage,124.608,4,-23.364
US-2016-134908,6/5/2016,JS-15940,Home Office,Office Supplies,Labels,7.56,3,2.646
US-2016-148803,12/11/2016,LR-16915,Consumer,Office Supplies,Storage,85.224,3,7.4571
CA-2016-152170,11/12/2016,FH-14275,Corporate,Office Supplies,Envelopes,287.52,8,129.384
CA-2016-152170,11/12/2016,FH-14275,Corporate,Office Supplies,Appliances,37.68,2,10.5504
CA-2016-152170,11/12/2016,FH-14275,Corporate,Office Supplies,Paper,19.98,2,8.991
CA-2016-152170,11/12/2016,FH-14275,Corporate,Office Supplies,Art,20.58,7,5.5566
CA-2016-152170,11/12/2016,FH-14275,Corporate,Office Supplies,Binders,17.38,2,8.69
CA-2014-146969,9/29/2014,AP-10915,Consumer,Furniture,Furnishings,204.6,2,53.196
CA-2014-146969,9/29/2014,AP-10915,Consumer,Office Supplies,Fasteners,8.72,4,2.8776
CA-2014-146969,9/29/2014,AP-10915,Consumer,Office Supplies,Paper,6.48,1,3.1104
CA-2014-146969,9/29/2014,AP-10915,Consumer,Technology,Machines,686.32,2,223.054
CA-2014-146969,9/29/2014,AP-10915,Consumer,Office Supplies,Storage,62.18,1,167.886
CA-2015-112452,4/4/2015,NC-18340,Consumer,Office Supplies,Appliances,644.076,2,107.346
CA-2015-112452,4/4/2015,NC-18340,Consumer,Office Supplies,Fasteners,5.84,2,2.628
CA-2015-112452,4/4/2015,NC-18340,Consumer,Office Supplies,Binders,12.76,2,5.8696
CA-2015-112452,4/4/2015,NC-18340,Consumer,Technology,Phones,10.95,1,438
CA-2015-112452,4/4/2015,NC-18340,Consumer,Technology,Copiers,599.98,2,209.993
CA-2015-113971,5/8/2015,CB-12535,Corporate,Furniture,Furnishings,8.352,6,1.2528
CA-2017-160395,12/31/2016,KL-16555,Corporate,Office Supplies,Art,3.64,2,1.638
CA-2017-160395,12/31/2016,KL-16555,Corporate,Office Supplies,Binders,159.768,7,539.217
CA-2014-136567,12/20/2014,PS-19045,Home Office,Office Supplies,Storage,122.48,2,0
CA-2014-136567,12/20/2014,PS-19045,Home Office,Furniture,Tables,2244.48,7,4.937.856
CA-2014-136567,12/20/2014,PS-19045,Home Office,Office Supplies,Binders,62.31,3,292.857
CA-2014-136567,12/20/2014,PS-19045,Home Office,Furniture,Tables,455.1,2,100.122
CA-2016-149314,7/2/2016,GB-14530,Corporate,Furniture,Chairs,195.184,1,195.184
CA-2017-147039,6/29/2017,AA-10315,Consumer,Office Supplies,Appliances,362.94,3,90.735
CA-2017-147039,6/29/2017,AA-10315,Consumer,Office Supplies,Binders,11.54,2,5.77
CA-2014-126522,9/1/2014,LT-16765,Consumer,Office Supplies,Art,53.94,3,156.426
CA-2014-127964,3/3/2014,AP-10720,Home Office,Technology,Phones,9.99,1,4.5954
CA-2014-127964,3/3/2014,AP-10720,Home Office,Office Supplies,Binders,125.76,3,40.872
CA-2014-127964,3/3/2014,AP-10720,Home Office,Office Supplies,Binders,25.32,5,9.1785
CA-2014-117709,5/4/2014,PM-18940,Consumer,Office Supplies,Binders,46.8,4,21.06
CA-2015-125416,11/2/2015,KC-16540,Consumer,Technology,Accessories,447.93,9,492.723
CA-2017-145226,12/8/2017,DL-13315,Consumer,Furniture,Furnishings,109.48,2,339.388
CA-2017-145226,12/8/2017,DL-13315,Consumer,Office Supplies,Storage,272.94,3,0
CA-2017-145226,12/8/2017,DL-13315,Consumer,Office Supplies,Paper,19.44,3,9.3312
CA-2017-145226,12/8/2017,DL-13315,Consumer,Office Supplies,Storage,31.92,4,8.2992
US-2014-100279,3/10/2014,SW-20275,Consumer,Office Supplies,Paper,22.38,2,10.7424
CA-2014-158064,4/21/2014,AA-10375,Consumer,Office Supplies,Binders,16.52,5,5.5755
US-2015-104430,10/22/2015,LT-17110,Consumer,Office Supplies,Binders,5.176,4,-7.764
CA-2015-132080,8/22/2015,DP-13105,Corporate,Office Supplies,Binders,50.112,6,162.864
CA-2016-161207,8/29/2016,AB-10060,Home Office,Office Supplies,Supplies,27.93,3,8.0997
CA-2014-120243,12/27/2014,AT-10435,Home Office,Office Supplies,Labels,11.56,4,5.4332
CA-2016-113621,12/1/2016,JE-15745,Consumer,Furniture,Chairs,172.5,2,51.75
CA-2016-113621,12/1/2016,JE-15745,Consumer,Technology,Phones,179.97,3,449.925
CA-2016-168081,4/24/2016,CA-12055,Home Office,Technology,Accessories,258.696,3,64.674
CA-2014-128146,6/21/2014,DB-13060,Consumer,Technology,Phones,1322.93,7,3.571.911
CA-2014-128146,6/21/2014,DB-13060,Consumer,Office Supplies,Art,3.76,2,1.0904
CA-2017-138779,1/14/2017,RB-19570,Consumer,Office Supplies,Envelopes,21.744,1,7.3386
CA-2017-138779,1/14/2017,RB-19570,Consumer,Technology,Phones,7.92,5,693
CA-2014-127131,11/24/2014,HR-14830,Corporate,Office Supplies,Binders,12.096,7,4.2336
CA-2014-127131,11/24/2014,HR-14830,Corporate,Office Supplies,Storage,485.88,6,9.7176
CA-2014-127131,11/24/2014,HR-14830,Corporate,Office Supplies,Paper,25.92,4,12.4416
CA-2014-127131,11/24/2014,HR-14830,Corporate,Office Supplies,Storage,197.58,2,533.466
